OQHZ	CoreEudicots/Rosids	Rosids
OQON	Ulvophyceae	Chlorophyta
OQWW	LeptosporangiateMonilophytes	Monilophytes
ORJE	LeptosporangiateMonilophytes	Monilophytes
ORKS	Mosses	Mosses
OSHQ	Chloranthales Chloranthales	Chloranthales
OSIP	CoreEudicots/Rosids	Rosids
OSMU	CoreEudicots/Asterids	Asterids
OTQG	Chlorophyceae	Chlorophyta
OUER	CoreEudicots/Asterids	Asterids
OVIJ	Pinales	Gymnosperms
OWAS	CoreEudicots/Asterids	Asterids
OWFC	Pinales	Gymnosperms
OXGJ	Pinales	Gymnosperms
OXYP	CoreEudicots/Asterids	Asterids
Orysa_v7.0	Monocots	Monocots
Ostlu_v2.0	Mamiellophyceae	Chlorophyta
PAWA	Magnoliids	Magnoliids
PAZJ	CoreEudicots/Rosids	Rosids
PBUU	LeptosporangiateMonilophytes	Monilophytes
PCGJ	CoreEudicots/Asterids	Asterids
PCNH	CoreEudicots/Asterids	Asterids
PDQH	CoreEudicots Caryophyllales	Caryophyllales
PEZP	CoreEudicots/Rosids	Rosids
PFUD	Trebouxiophyceae	Chlorophyta
PHCE	CoreEudicots/Asterids	Asterids
PIUF	Liverworts	Liverworts
PIVW	LeptosporangiateMonilophytes	Monilophytes
PJSX	CoreEudicots/Rosids	Rosids
PKMO	CoreEudicots/Rosids	Rosids
PKOX	Lycophytes	Lycophytes
PLBZ	Monocots	Monocots
PMTB	CoreEudicots/Rosids	Rosids
PNZO	LeptosporangiateMonilophytes	Monilophytes
POOW	Glaucophyta	Glaucophyta
POPJ	LeptosporangiateMonilophytes	Monilophytes
POZS	CoreEudicots/Rosids	Rosids
PPPZ	CoreEudicots/Asterids	Asterids
PPQR	Monocots	Monocots
PQED	Glaucophyta	Glaucophyta
PQTO	Lycophytes	Lycophytes
PRFO	Monocots	Monocots
PRIQ	Chlorophyceae	Chlorophyta
PSHB	CoreEudicots/Asterids	Asterids
PSJT	Magnoliids	Magnoliids
PSKY	LeptosporangiateMonilophytes	Monilophytes
PTBJ	CoreEudicots/Asterids	Asterids
PTFA	CoreEudicots/Asterids	Asterids
PTLU	CoreEudicots/Rosids	Rosids
PUAN	Pedinophyceae	Chlorophyta
PUCW	CoreEudicots/Asterids	Asterids
PUDI	CoreEudicots/Rosids	Rosids
PVGP	Rhodophyta	Rhodophyta
PWKQ	Rhodophyta	Rhodophyta
PWSG	Monocots	Monocots
PXYR	CoreEudicots/Rosids	Rosids
PYDB	Rhodophyta	Rhodophyta
PYHZ	Lycophytes	Lycophytes
PZIF	Chlorophyceae	Chlorophyta
PZRT	BasalAngiosperms	Basal Angiosperms
Phavu_v1.0	CoreEudicots/Rosids	Rosids
Phypa_v3.0	Mosses	Mosses
Pinta_v2.0	Pinales	Gymnosperms
Poptr_v3.0	CoreEudicots/Rosids	Rosids
Prupe_v1.0	CoreEudicots/Rosids	Rosids
QACK	CoreEudicots/Asterids	Asterids
QAUE	CoreEudicots/Asterids	Asterids
QCGM	Pinales	Gymnosperms
QCOU	BasalEudicots Ranunculales	Eudicots
QDVW	Magnoliids	Magnoliids
QEHE	CoreEudicots/Asterids	Asterids
QFAE	Pinales	Gymnosperms
QFND	Glaucophyta	Glaucophyta
Cyapa_v1.0	Glaucophyta	Glaucophyta
QHBI	Pinales	Gymnosperms
QIAD	LeptosporangiateMonilophytes	Monilophytes
QICX	CoreEudicots/Rosids	Rosids
QIEH	CoreEudicots/Rosids	Rosids
QIKZ	CoreEudicots/Asterids	Asterids
QKMG	CoreEudicots Santalales	Santalales
QKQO	Mosses	Mosses
QLMZ	Chromista	Chromista
QMWB	Mosses	Mosses
QNGJ	Pinales	Gymnosperms
QNOC	CoreEudicots/Rosids	Rosids
QNPH	Monocots	Monocots
QOXT	Monocots	Monocots
QPDY	Coleochaetophyceae	Streptophyte Algae
QRTH	Chlorophyceae	Chlorophyta
QSKP	CoreEudicots/Rosids	Rosids
QSLH	CoreEudicots/Asterids	Asterids
QSNJ	Pinales	Gymnosperms
QTJY	BasalEudicots Ranunculales	Eudicots
QURC	CoreEudicots/Asterids	Asterids
QUTB	BasalEudicots	Eudicots
QVMR	EusporangiateMonilophytes	Monilophytes
QWFV	Zygnemophyceae	Streptophyte Algae
QWRA	Chlorophyceae	Chlorophyta
QXSZ	Mamiellophyceae	Chlorophyta
QXWF	CoreEudicots/Asterids	Asterids
QYXY	Trebouxiophyceae	Chlorophyta
QZXQ	CoreEudicots/Rosids	Rosids
QZZU	CoreEudicots/Asterids	Asterids
RAPY	Chromista	Chromista
RAWF	Chlorophyceae	Chlorophyta
RBYC	CoreEudicots/Rosids	Rosids
RCAH	Monocots	Monocots
RCBT	Mosses	Mosses
RCUX	Monocots	Monocots
RDOO	Mosses	Mosses
RDYY	Monocots	Monocots
RFAD	ChromistaHaptophyceae	Chromista
RFMZ	LeptosporangiateMonilophytes	Monilophytes
RFRB	LeptosporangiateMonilophytes	Monilophytes
RFSD	CoreEudicots/Asterids	Asterids
RGKI	Mosses	Mosses
RHAU	CoreEudicots/Rosids	Rosids
RHVC	Chlorophyceae	Chlorophyta
RICC	LeptosporangiateMonilophytes	Monilophytes
RJIM	CoreEudicots/Rosids	Rosids
RJNQ	CoreEudicots/Rosids	Rosids
RKFX	CoreEudicots/Rosids	Rosids
RKLL	CoreEudicots/Rosids	Rosids
RMMV	Pinales	Gymnosperms
RMVB	Monocots	Monocots
RMWJ	CoreEudicots/Rosids	Rosids
RNAT	Chlorophyceae	Chlorophyta
RNBN	CoreEudicots Caryophyllales	Caryophyllales
ROEI	Monocots	Monocots
ROLB	CoreEudicots/Rosids	Rosids
ROWR	Pinales	Gymnosperms
ROZZ	Chromista	Chromista
RPGL	Zygnemophyceae	Streptophyte Algae
RPPC	CoreEudicots/Rosids	Rosids
RPQV	Zygnemophyceae	Streptophyte Algae
RPRU	Zygnemophyceae	Streptophyte Algae
RQFE	Zygnemophyceae	Streptophyte Algae
RQNK	BasalEudicots Ranunculales	Eudicots
RQUG	BasalEudicots	Eudicots
RQZP	Monocots	Monocots
RRSV	Pedinophyceae	Chlorophyta
RSCE	Pinales	Gymnosperms
RSOF	Rhodophyta	Rhodophyta
RSPO	CoreEudicots Santalales	Santalales
RTLC	Rhodophyta	Rhodophyta
RTMU	Liverworts	Liverworts
RTNA	CoreEudicots/Asterids	Asterids
RTTY	CoreEudicots/Rosids	Rosids
RUIF	Chlorophyceae	Chlorophyta
RUUB	CoreEudicots Caryophyllales	Caryophyllales
RVGH	CoreEudicots/Rosids	Rosids
RWKR	CoreEudicots/Asterids	Asterids
RWXW	Chromista	Chromista
RXEN	CoreEudicots Caryophyllales	Caryophyllales
RYJX	Chlorophyceae	Chlorophyta
RZTJ	CoreEudicots/Rosids	Rosids
SALZ	CoreEudicots/Asterids	Asterids
SART	Monocots	Monocots
SBLT	Rhodophyta	Rhodophyta
SBZH	CoreEudicots/Asterids	Asterids
SCAO	CoreEudicots Caryophyllales	Caryophyllales
SCEB	Pinales	Gymnosperms
SDPC	Chlorophyceae	Chlorophyta
SERM	CoreEudicots/Asterids	Asterids
SFKQ	CoreEudicots Caryophyllales	Caryophyllales
SGTW	Ginkgoales Ginkgoales	Gymnosperms
Ginbi_v1.0	Ginkgoales Ginkgoales	Gymnosperms
SHEZ	CoreEudicots Caryophyllales	Caryophyllales
SIBR	CoreEudicots/Asterids	Asterids
SIIK	BasalEudicots	Eudicots
SILJ	Monocots	Monocots
SIZE	CoreEudicots/Rosids	Rosids
SJAN	CoreEudicots/Rosids	Rosids
SJEV	Magnoliids	Magnoliids
SKNL	CoreEudicots Caryophyllales	Caryophyllales
SKQD	Mosses	Mosses
SKYV	LeptosporangiateMonilophytes	Monilophytes
SLOI	CoreEudicots Saxifragales	Eudicots
SLYR	CoreEudicots/Rosids	Rosids
SMMC	CoreEudicots Caryophyllales	Caryophyllales
SMUR	CoreEudicots/Asterids	Asterids
SNNC	CoreEudicots/Asterids	Asterids
SNOX	Zygnemophyceae	Streptophyte Algae
SOHV	Monocots	Monocots
SQCF	CoreEudicots/Rosids	Rosids
SRSQ	Chromista	Chromista
SSDU	BasalEudicots Ranunculales	Eudicots
STKJ	Zygnemophyceae	Streptophyte Algae
SUAK	CoreEudicots/Rosids	Rosids
SUVN	CoreEudicots/Asterids	Asterids
SVTS	Monocots	Monocots
SVVG	CoreEudicots/Rosids	Rosids
SWGX	CoreEudicots/Rosids	Rosids
SWOH	BasalEudicots	Eudicots
SWPE	CoreEudicots/Rosids	Rosids
SXCE	CoreEudicots/Rosids	Rosids
SXML	CoreEudicots/Asterids	Asterids
SYHW	CoreEudicots Saxifragales	Eudicots
SYJM	Chlorophyceae	Chlorophyta
SZPD	CoreEudicots/Rosids	Rosids
SZUO	CoreEudicots/Asterids	Asterids
SZYG	Mosses	Mosses
Selmo_v1.0	Lycophytes	Lycophytes
Solly_iTAGv2.3	CoreEudicots/Asterids	Asterids
Sorbi_v2.1	Monocots	Monocots
Spipo_v2	Monocots	Monocots
TAGM	CoreEudicots/Asterids	Asterids
TAVP	Mosses	Mosses
TCBC	Hornworts	Hornworts
TCYS	Monocots	Monocots
TDTF	CoreEudicots/Rosids	Rosids
TEZA	CoreEudicots/Asterids	Asterids
TFYI	Liverworts	Liverworts
TGKW	Liverworts	Liverworts
TGNL	prasinophytes Chlorophyta incertae sedis	Chlorophyta
THDM	Monocots	Monocots
THEW	Monocots	Monocots
THHD	CoreEudicots/Rosids	Rosids
TIUZ	CoreEudicots/Rosids	Rosids
TJES	CoreEudicots Caryophyllales	Caryophyllales
TJLC	CoreEudicots/Rosids	Rosids
TJQY	CoreEudicots/Rosids	Rosids
TKEK	CoreEudicots/Asterids	Asterids
TLCA	CoreEudicots/Rosids	Rosids
TMAJ	Mosses	Mosses
TNAW	prasinophytes Pyramimonadales	Chlorophyta
TOKV	CoreEudicots Saxifragales	Eudicots
TORX	CoreEudicots/Asterids	Asterids
TOXE	Gnetales	Gymnosperms
TPEM	CoreEudicots/Asterids	Asterids
TPHT	Zygnemophyceae	Streptophyte Algae
TQKZ	CoreEudicots/Asterids	Asterids
TRRQ	Monocots	Monocots
TSBQ	Chlorophyceae	Chlorophyta
TTRG	CoreEudicots/Rosids	Rosids
TVCU	CoreEudicots/Rosids	Rosids
TVSH	CoreEudicots/Rosids	Rosids
TWUW	Hornworts	Hornworts
TXMP	CoreEudicots/Rosids	Rosids
TXVB	Liverworts	Liverworts
TZNS	Monocots	Monocots
TZWR	CoreEudicots/Rosids	Rosids
Theca_v1.1	CoreEudicots/Rosids	Rosids
UAXP	CoreEudicots/Rosids	Rosids
UBLN	CoreEudicots/Asterids	Asterids
UCNM	CoreEudicots/Asterids	Asterids
UCRN	Hornworts	Hornworts
UDHA	BasalEudicots Ranunculales	Eudicots
UDUT	CoreEudicots/Rosids	Rosids
UEVI	Pinales	Gymnosperms
UFHF	CoreEudicots/Asterids	Asterids
UFJN	LeptosporangiateMonilophytes	Monilophytes
UGJI	CoreEudicots/Asterids	Asterids
UGNK	EusporangiateMonilophytes	Monilophytes
UGPM	Rhodophyta	Rhodophyta
UHBY	CoreEudicots Saxifragales	Eudicots
UHJR	CoreEudicots/Rosids	Rosids
UHLI	Mosses	Mosses
UJGI	CoreEudicots/Rosids	Rosids
UJTT	LeptosporangiateMonilophytes	Monilophytes
UJWU	LeptosporangiateMonilophytes	Monilophytes
UKUC	Chlorophyceae	Chlorophyta
ULKT	Lycophytes	Lycophytes
ULXR	Chromista	Chromista
UMUL	CoreEudicots/Asterids	Asterids
UOEL	Monocots	Monocots
UOMY	LeptosporangiateMonilophytes	Monilophytes
UOYN	CoreEudicots/Asterids	Asterids
UPMJ	Lycophytes	Lycophytes
UPOG	BasalEudicots Ranunculales	Eudicots
UPZX	CoreEudicots/Rosids	Rosids
UQCB	CoreEudicots Caryophyllales	Caryophyllales
URCP	LeptosporangiateMonilophytes	Monilophytes
URDJ	BasalAngiosperms	Basal Angiosperms
URSB	Rhodophyta	Rhodophyta
USIX	Chlorophyceae	Chlorophyta
UTQR	CoreEudicots/Asterids	Asterids
UTRE	Chlorophyceae	Chlorophyta
UUHD	Liverworts	Liverworts
UUJS	Pinales	Gymnosperms
UVDC	CoreEudicots/Rosids	Rosids
UVQL	CoreEudicots/Rosids	Rosids
UWFU	CoreEudicots Saxifragales	Eudicots
UWOD	LeptosporangiateMonilophytes	Monilophytes
UYED	CoreEudicots/Asterids	Asterids
UYFR	Rhodophyta	Rhodophyta
UZWG	CoreEudicots/Rosids	Rosids
UZXL	Monocots	Monocots
VALZ	Chlorophyceae	Chlorophyta
VAZE	Zygnemophyceae	Streptophyte Algae
VBHQ	Monocots	Monocots
VBLH	Ulvophyceae	Chlorophyta
VBMM	Mosses	Mosses
VCIN	CoreEudicots/Rosids	Rosids
VDAO	Gnetales	Gymnosperms
VDKG	CoreEudicots/Rosids	Rosids
VFFP	CoreEudicots/Rosids	Rosids
VFIV	Chlorophyceae	Chlorophyta
VFYZ	Pinales	Gymnosperms
VGHH	BasalEudicots Ranunculales	Eudicots
VGSX	Pinales	Gymnosperms
VGVI	CoreEudicots Santalales	Santalales
VHIJ	Ulvophyceae	Chlorophyta
VHZV	CoreEudicots/Rosids	Rosids
VIAU	Chlorophyceae	Chlorophyta
VIBO	LeptosporangiateMonilophytes	Monilophytes
VITX	LeptosporangiateMonilophytes	Monilophytes
VJDZ	Chlorophyceae	Chlorophyta
VJED	ChromistaHaptophyceae	Chromista
VJPU	CoreEudicots Caryophyllales	Caryophyllales
VKJD	CoreEudicots/Asterids	Asterids
VKVG	ChromistaChrysophyta	Chromista
VLNB	CoreEudicots/Rosids	Rosids
VMNH	CoreEudicots/Rosids	Rosids
VMXJ	Mosses	Mosses
VNAL	Rhodophyta	Rhodophyta
VNMY	CoreEudicots/Rosids	Rosids
VQBJ	Coleochaetophyceae	Streptophyte Algae
VQFW	BasalEudicots	Eudicots
VQYB	Monocots	Monocots
VRGZ	Chromista	Chromista
VSRH	Pinales	Gymnosperms
VTLJ	CoreEudicots/Asterids	Asterids
VTUS	Monocots	Monocots
VUSY	CoreEudicots/Asterids	Asterids
VVPY	CoreEudicots/Rosids	Rosids
VVRN	LeptosporangiateMonilophytes	Monilophytes
VVVV	Monocots	Monocots
VXKB	CoreEudicots/Asterids	Asterids
VXOD	CoreEudicots/Rosids	Rosids
VYDM	CoreEudicots/Asterids	Asterids
VYER	Chromista	Chromista
VYGG	CoreEudicots/Rosids	Rosids
VYLQ	Magnoliids	Magnoliids
VZCI	BasalAngiosperms	Basal Angiosperms
VZWX	Rhodophyta	Rhodophyta
Vitvi_Genoscope.12X	CoreEudicots/Rosids	Rosids
Volca_v2.0	Chlorophyceae	Chlorophyta
WAFT	Lycophytes	Lycophytes
WAIL	Magnoliids	Magnoliids
WAXR	CoreEudicots/Rosids	Rosids
WBIB	Monocots	Monocots
WBOD	Magnoliids	Magnoliids
WCLG	LeptosporangiateMonilophytes	Monilophytes
WCLV	Trebouxiophyceae	Chlorophyta
WCOR	Monocots	Monocots
WCQU	Zygnemophyceae	Streptophyte Algae
WCZB	Hornworts	Hornworts
WDCW	Zygnemophyceae	Streptophyte Algae
WDGV	Zygnemophyceae	Streptophyte Algae
WDWX	Chlorophyceae	Chlorophyta
WEAC	CoreEudicots/Asterids	Asterids
WEEQ	Hornworts	Hornworts
WEJN	Rhodophyta	Rhodophyta
WEQK	CoreEudicots/Asterids	Asterids
WFBF	BasalEudicots Ranunculales	Eudicots
WGET	CoreEudicots Caryophyllales	Caryophyllales
WGTU	LeptosporangiateMonilophytes	Monilophytes
WHNV	CoreEudicots/Asterids	Asterids
WIGA	Magnoliids	Magnoliids
WJLO	Liverworts	Liverworts
WKCY	CoreEudicots/Rosids	Rosids
WKSU	Magnoliids	Magnoliids
WLIC	Cycadales Cycadales	Gymnosperms
WMLW	CoreEudicots Caryophyllales	Caryophyllales
WMUK	CoreEudicots/Rosids	Rosids
WNGH	Mosses	Mosses
WOBD	CoreEudicots Caryophyllales	Caryophyllales
WOGB	Mosses	Mosses
WOHL	CoreEudicots/Asterids	Asterids
WPHN	Magnoliids	Magnoliids
WQML	LeptosporangiateMonilophytes	Monilophytes
WQRD	CoreEudicots/Asterids	Asterids
WQUF	CoreEudicots Caryophyllales	Caryophyllales
WRPP	CoreEudicots/Asterids	Asterids
WRSL	Chlorophyceae	Chlorophyta
WSJO	Zygnemophyceae	Streptophyte Algae
WSPM	Mosses	Mosses
WTDE	Monocots	Monocots
WTKZ	BasalAngiosperms	Basal Angiosperms
WVEF	CoreEudicots/Rosids	Rosids
WVMY	CoreEudicots/Asterids	Asterids
WVWN	Pinales	Gymnosperms
WWKL	CoreEudicots/Rosids	Rosids
WWQZ	CoreEudicots/Rosids	Rosids
WWSS	Pinales	Gymnosperms
WXNT	Monocots	Monocots
WXRI	Trebouxiophyceae	Chlorophyta
WXVX	CoreEudicots/Asterids	Asterids
WYIG	CoreEudicots/Rosids	Rosids
WZFE	Chloranthales Chloranthales	Chloranthales
WZYK	Liverworts	Liverworts
XAXW	Rhodophyta	Rhodophyta
XAYK	CoreEudicots/Asterids	Asterids
XBKS	Monocots	Monocots
XDDT	LeptosporangiateMonilophytes	Monilophytes
XDLL	Chlorophyceae	Chlorophyta
XFFT	CoreEudicots/Rosids	Rosids
XFJG	Monocots	Monocots
XGFU	CoreEudicots Santalales	Santalales
XHHU	Monocots	Monocots
XHKT	BasalEudicots Ranunculales	Eudicots
XIRK	Pinales	Gymnosperms
XISJ	CoreEudicots/Asterids	Asterids
XIVI	prasinophytes Pyramimonadales	Chlorophyta
XJGM	prasinophytes/Prasinococcales Prasinococcales	Chlorophyta
XKPS	CoreEudicots Santalales	Santalales
XKWQ	Chlorophyceae	Chlorophyta
XLGK	Pinales	Gymnosperms
XMBA	CoreEudicots/Asterids	Asterids
XMCL	prasinophytes/Prasinococcales Prasinococcales	Chlorophyta
XMGP	Pinales	Gymnosperms
XMQO	BasalEudicots	Eudicots
XMVD	BasalEudicots Ranunculales	Eudicots
XNLP	CoreEudicots/Rosids	Rosids
XNXF	Lycophytes	Lycophytes
XOAL	Mamiellophyceae	Chlorophyta
XOOE	CoreEudicots/Rosids	Rosids
XPAF	Monocots	Monocots
XPBC	CoreEudicots/Rosids	Rosids
XQRV	CoreEudicots/Asterids	Asterids
XQSG	Pinales	Gymnosperms
XQWC	Magnoliids	Magnoliids
XRCX	CoreEudicots/Asterids	Asterids
XRLM	CoreEudicots/Asterids	Asterids
XRTZ	Zygnemophyceae	Streptophyte Algae
XSSD	CoreEudicots Caryophyllales	Caryophyllales
XSZI	Magnoliids	Magnoliids
XTON	Chlorophyceae	Chlorophyta
XTZO	Pinales	Gymnosperms
XUAB	Monocots	Monocots
XVJB	CoreEudicots/Rosids	Rosids
XVRU	CoreEudicots/Asterids	Asterids
XWHK	Mosses	Mosses
XXHP	LeptosporangiateMonilophytes	Monilophytes
XXYA	CoreEudicots/Asterids	Asterids
XZME	Monocots	Monocots
XZUY	Cycadales Cycadales	Gymnosperms
YADI	CoreEudicots/Asterids	Asterids
YBML	Monocots	Monocots
YBQN	Liverworts	Liverworts
YCKE	LeptosporangiateMonilophytes	Monilophytes
YDCQ	Ulvophyceae	Chlorophyta
YEPO	Mosses	Mosses
YFGP	Liverworts	Liverworts
YFQX	CoreEudicots/Asterids	Asterids
YFZK	Pinales	Gymnosperms
YGAT	CoreEudicots/Rosids	Rosids
YGCX	CoreEudicots/Rosids	Rosids
YHFG	BasalEudicots Ranunculales	Eudicots
YHLF	CoreEudicots/Rosids	Rosids
YHZW	Lycophytes	Lycophytes
YIXP	LeptosporangiateMonilophytes	Monilophytes
YJJY	LeptosporangiateMonilophytes	Monilophytes
YJUG	Monocots	Monocots
YKFU	CoreEudicots Saxifragales	Eudicots
YKQR	CoreEudicots Saxifragales	Eudicots
YKZB	CoreEudicots/Asterids	Asterids
YLJA	LeptosporangiateMonilophytes	Monilophytes
YLPM	Pinales	Gymnosperms
YLWW	Monocots	Monocots
YMES	Monocots	Monocots
YNFJ	CoreEudicots Caryophyllales	Caryophyllales
YNUE	CoreEudicots/Rosids	Rosids
YOWV	LeptosporangiateMonilophytes	Monilophytes
YOXI	Zygnemophyceae	Streptophyte Algae
YPIC	Monocots	Monocots
YQEC	LeptosporangiateMonilophytes	Monilophytes
YQIJ	CoreEudicots/Asterids	Asterids
YRBQ	CoreEudicots/Asterids	Asterids
YRHD	CoreEudicots/Asterids	Asterids
YRMA	Chromista	Chromista
YSBD	Rhodophyta	Rhodophyta
YSQT	Zygnemophyceae	Streptophyte Algae
YSRZ	CoreEudicots/Asterids	Asterids
YUOM	CoreEudicots/Rosids	Rosids
YWNF	Mosses	Mosses
YXNR	Monocots	Monocots
YYPE	Pinales	Gymnosperms
YZGX	CoreEudicots/Asterids	Asterids
YZRI	Magnoliids	Magnoliids
YZVJ	CoreEudicots/Rosids	Rosids
ZACW	Mosses	Mosses
ZBPY	CoreEudicots Caryophyllales	Caryophyllales
ZBTA	CoreEudicots Caryophyllales	Caryophyllales
ZBVT	CoreEudicots/Rosids	Rosids
ZCDJ	CoreEudicots/Rosids	Rosids
ZCUA	CoreEudicots/Asterids	Asterids
ZDIZ	Chlorophyceae	Chlorophyta
ZENX	Monocots	Monocots
ZETY	CoreEudicots/Asterids	Asterids
ZFGK	Lycophytes	Lycophytes
ZFXU	Chlorophyceae	Chlorophyta
ZGQD	BasalEudicots Ranunculales	Eudicots
ZHEE	CoreEudicots/Rosids	Rosids
ZHMB	CoreEudicots/Rosids	Rosids
ZINQ	CoreEudicots/Rosids	Rosids
ZIVZ	Chlorophyceae	Chlorophyta
ZIWB	CoreEudicots/Rosids	Rosids
ZJOJ	Rhodophyta	Rhodophyta
ZJRC	CoreEudicots/Asterids	Asterids
ZJUL	CoreEudicots Saxifragales	Eudicots
ZKPF	Monocots	Monocots
ZLQE	Chlorophyceae	Chlorophyta
ZMGN	Monocots	Monocots
ZNUM	Trebouxiophyceae	Chlorophyta
ZPKK	CoreEudicots/Rosids	Rosids
ZQRI	Mosses	Mosses
ZQVF	Pinales	Gymnosperms
ZQWM	Pinales	Gymnosperms
ZQYU	LeptosporangiateMonilophytes	Monilophytes
ZRIN	CoreEudicots/Asterids	Asterids
ZRMT	Zygnemophyceae	Streptophyte Algae
ZSAB	CoreEudicots/Rosids	Rosids
ZSGF	CoreEudicots/Asterids	Asterids
ZSSR	CoreEudicots/Rosids	Rosids
ZTHV	Mosses	Mosses
ZTLR	CoreEudicots/Rosids	Rosids
ZUHO	BasalEudicots Ranunculales	Eudicots
ZULJ	Rhodophyta	Rhodophyta
ZXJO	LeptosporangiateMonilophytes	Monilophytes
ZYAX	Pinales	Gymnosperms
ZYCD	Lycophytes	Lycophytes
ZZEI	Lycophytes	Lycophytes
ZZOL	Lycophytes	Lycophytes
